0.998224428887  44.1718879185
3.25642970255  44.624705224
6.45712218864  44.6384991854
10.459199916  47.3528810906
12.1566462566  49.1876399394
34.4759690491  49.7687238769
289.027991935  48.8090528456
1003.4146699  48.2093650841
2000 47.9098
10000 47.2108
1E6 45.2108
1E10 41.2108
1E12 39.2108
